train_loss,val_loss,val_acc,val_top5,val_f1
4.780720041887792,4.728636293714379,0.015158924205378973,0.07481662591687041,0.0019855966519410884
4.65882293125725,4.617831127800977,0.02885085574572127,0.10611246943765282,0.004894512105875285
4.514181486563387,4.602287111072494,0.03374083129584352,0.13202933985330073,0.010592364712418654
4.388175479762491,4.4193347191752315,0.04352078239608802,0.17114914425427874,0.017230853587949017
4.296595598792074,4.290062645536763,0.05427872860635697,0.19315403422982885,0.026367077627885326
4.2119089364276565,4.235918670178625,0.05867970660146699,0.20244498777506112,0.02893096727051672
4.136828118815637,4.075078581830983,0.07139364303178485,0.2591687041564792,0.04098033349540923
3.9697918944972876,4.000901071133415,0.08655256723716381,0.2665036674816626,0.05111575520975425
3.9099796199996852,3.9765070024504348,0.09046454767726161,0.28508557457212713,0.05434770848433388
3.872602625174264,3.9582412838644387,0.09633251833740832,0.2904645476772616,0.06403576891809734
3.8518043656329937,3.942099301680959,0.0958435207823961,0.29731051344743276,0.05745579331109515
3.8188503396763287,3.9215050818576205,0.10024449877750612,0.3041564792176039,0.06762084281405593
3.801101861758732,3.9206957791428696,0.10464547677261614,0.3061124694376528,0.07071726231646101
3.780389220204026,3.878317487851915,0.10513447432762836,0.321760391198044,0.07447564030501404
3.7388579456179594,3.8717128312966644,0.10562347188264058,0.321760391198044,0.07372676866927948
3.72685878177982,3.8618967646200093,0.09975550122249388,0.3237163814180929,0.06731313253951653
3.7257142182709724,3.8756979243971026,0.10317848410757946,0.31491442542787285,0.07101542076356987
3.7265796243262432,3.871267292143955,0.10513447432762836,0.31687041564792173,0.07417285392349827
3.718316164870447,3.8655083440626745,0.10317848410757946,0.3154034229828851,0.07042694058011138
3.7255580456460677,3.8624923327149854,0.11100244498777506,0.32420537897310514,0.07873436618917995
3.7067276523240666,3.862910073194061,0.10855745721271394,0.31442542787286065,0.07622669861776044
3.7151444067038897,3.8621288728597403,0.10855745721271394,0.32078239608801956,0.07522985824008413
3.7047452034716417,3.870067789618718,0.10611246943765282,0.3188264058679707,0.0755682071029393
3.7061692888701443,3.8711644972449117,0.10709046454767726,0.3158924205378973,0.07497505679146436
3.7117645690067045,3.858285176200214,0.10757946210268948,0.32078239608801956,0.07593581786976561
3.7085863469179707,3.863860202826614,0.1100244498777506,0.321760391198044,0.07480396606779412
3.7147169502408053,3.8668504706804794,0.10757946210268948,0.3198044009779951,0.07453258377468418
3.699209936122607,3.8688506396883566,0.10660146699266504,0.3183374083129584,0.07239470983529728
3.7104145651037426,3.875293968708999,0.10660146699266504,0.3124694376528117,0.07362704320823464
3.716186766492077,3.859442974594228,0.10855745721271394,0.3198044009779951,0.07584187065064313
