train_loss,val_loss,val_acc,val_top5,val_f1
4.829349448253141,4.740408238455252,0.02982885085574572,0.08557457212713937,0.007509878384221456
4.673506030101013,4.598453440351416,0.03227383863080684,0.11344743276283618,0.010199604682106822
4.541170208585631,4.468252548320369,0.036185819070904644,0.15550122249388754,0.01287503244734071
4.4175551017251795,4.499088766056052,0.041075794621026895,0.15990220048899756,0.014993153441733298
4.325318550034288,4.398142498454721,0.04449877750611247,0.17359413202933985,0.018964720294860644
4.249441825922214,4.746159626977076,0.04938875305623472,0.17750611246943765,0.023560717981758014
4.16714361956931,4.392169886404845,0.05867970660146699,0.2039119804400978,0.03304501108656059
3.9675901548428305,3.9773347662247187,0.09437652811735942,0.28459657701711494,0.061215734309813634
3.9108775302018777,3.9133569136808437,0.09535452322738386,0.2904645476772616,0.06412247321171503
3.8783381167201054,3.9033764645639435,0.10660146699266504,0.2919315403422983,0.07392062133475162
3.840449087745449,3.8731808338305185,0.09731051344743276,0.3090464547677262,0.06742768479081028
3.828468423404626,3.9085054157415637,0.10220048899755502,0.2997555012224939,0.06834676025003998
3.8078080345019454,3.895172494314702,0.09975550122249388,0.3061124694376528,0.0694075112813142
3.7810839076810177,3.8278651014808336,0.10953545232273838,0.3202933985330073,0.07664192224440679
3.7344535540379797,3.7819801863364892,0.11491442542787286,0.3354523227383863,0.08199817760493903
3.7195193754135287,3.785828252176784,0.11100244498777506,0.33496332518337407,0.07792123598551436
3.724103815910999,3.7808260755608893,0.1119804400977995,0.33496332518337407,0.07966488600686998
3.7277802796472876,3.78424015045166,0.11246943765281174,0.33251833740831294,0.080327137779218
3.707280442171492,3.773747185331685,0.11344743276283618,0.3359413202933985,0.0816717593651438
3.70259257049276,3.771492007658942,0.11735941320293398,0.33838630806845965,0.08408948782860938
3.712301031423837,3.773687576373224,0.11540342298288508,0.3437652811735941,0.08310857075896937
3.6900384002754123,3.770650144544382,0.1119804400977995,0.3359413202933985,0.07992543357765065
3.6934561915454207,3.771060031667024,0.11149144254278728,0.33691931540342296,0.07833385133623873
3.696389155063067,3.772331144524087,0.1139364303178484,0.3354523227383863,0.08223306726504617
3.6889779118988906,3.774981034938747,0.11344743276283618,0.3354523227383863,0.081495539034663
3.687933876007974,3.7666625720073075,0.1178484107579462,0.33691931540342296,0.08652208706166317
3.7068732248420337,3.7770455501481783,0.1139364303178484,0.32909535452322736,0.0812820020239795
3.6940654188347164,3.7740552657390865,0.1119804400977995,0.3354523227383863,0.07984833705618848
3.6884244246982605,3.772302992594563,0.11344743276283618,0.33398533007334963,0.08135437387132789
3.692004552808297,3.775518914831297,0.11344743276283618,0.33838630806845965,0.08148605692430182
